idx,task,label,pred,metakey,prob,correct,error,validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein,source_file
4434,chebi-20-text2mol,<SELFIES>[C][C][Branch1][C][C][=C][C][C][/C][Branch1][C][C][=C][/C][C][/C][Branch1][C][C][=C][/C][C][/C][Branch1][C][C][=C][\C][C][/C][Branch1][C][C][=C][\C][C][/C][Branch1][C][C][=C][\C][C][/C][Branch1][C][C][=C][\C][C][/C][Branch1][C][C][=C][\C][C][/C][Branch1][C][C][=C][\C][C][/C][Branch1][C][C][=C][\C][C][/C][Branch1][C][C][=C][\C][O][P][=Branch1][C][=O][Branch1][C][O-1][O][P][=Branch1][C][=O][Branch1][C][O][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch2][Branch1][#C][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch2][Ring2][#Branch2][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch2][Ring1][Branch1][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@@H1][Ring2][Ring1][Branch1][O][C@@H1][Ring2][Ring1][S][O][C@H1][Ring2][Ring2][,CC(=O)N[C@H1]1[C@@H1](OP(=O)([O-1])OP(=O)([O-1])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H1](CO)[C@@H1](O[C@@H1]2O[C@H1](CO)[C@@H1](O[C@@H1]3O[C@H1](CO)[C@@H1](O)[C@H1](O)[C@@H1]3O)[C@H1](O)[C@H1]2O)[C@@H1]1O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,011220_llasmol_test_rank2.csv
4662,chebi-20-text2mol,<SELFIES>[C][C][Branch1][C][O][=N][C@@H1][C@@H1][Branch1][C][O][C@H1][Branch2][N][#Branch1][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch2][#Branch2][=N][O][C@@H1][O][C@H1][Branch2][#Branch1][C][C][O][C@H1][O][C@H1][Branch2][Ring1][=Branch1][C][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@@H1][Branch1][C][O][C@H1][Branch2][Ring2][Branch2][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@@H1][Ring2][Ring2][O][O][C@@H1][Branch1][C][O][C@H1][Branch2][Ring2][Branch2][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C,OK. <SMILES> CC(=O)N[C@@H]1[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4NC(C)=O)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H],"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,0.0,0.0,,,,,011220_llasmol_test_rank2.csv
4730,chebi-20-text2mol,<SELFIES>[C][C][C@H1][Branch1][C][C][C@H1][Branch1][C][N][C][Branch1][C][O][=N][C@@H1][Branch1][C][C][C][Branch1][C][O][=N][C][C][C][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][O][=N][C@@H1][Branch2][Ring1][N][C][C][C@H1][Branch1][Ring1][C][N][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C][Branch1][C][O][=N][C][C][Branch1][C][O][=N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][Branch1][C][O][=N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=N][O][C][Branch1][C][O][=N][C][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][Branch1][C][O][=N][C@@H1][Branch1][=Branch1][C][C][C][C][N][C][Branch1][C][O][=N][C][C][Branch1][C][O][=N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][Branch1][C][O][=N][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C@@H1][Branch1][C][C][O]</SELFIES><|eot_id|,Sure. <SMILES> C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,0.0,0.0,,,,,011220_llasmol_test_rank2.csv
4866,chebi-20-text2mol,<SELFIES>[C][C@@H1][O][C@@H1][Branch2][Ring1][Branch1][O][C@@H1][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][O][C@H1][Branch1][Ring1][C][O][C@H1][Ring1][#Branch2][O][C@H1][Branch1][C][O][C@H1][Branch2][N][Ring1][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch2][#Branch2][=C][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch2][Branch2][=Branch1][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch2][=Branch1][P][O][C@@H1][O][C@@H1][Branch1][C][C][C@H1][Branch1][C][O][C@@H1][Branch2][Branch1][=N][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch2][Ring2][Branch2][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@@H1][Ring2][Ring1,<SMILES> C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@@H]3[C@@H](O)[C@H](O[C@@H]4[C@@H](O)[C@H](O[C@@H]5[C@@H](O)[C@H](O[C@@H]6[C@@H](O)[C@H](O[C@@H]7[C@@H](O)[C@H](O[C@@H]8[C@@H](O)[C@H](O[C@@H]9[C@@H](O)[C@H](O[C@@H]%10[C@@H](O)[C@H](O[C@@H]%11[C@@H](O)[C@H](O[C@@H]%12[C@@H](O)[C@H](O[C@@H]%13[C@@H](O)[C@H](O[C@@H]%14[C@@H](O)[C@,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,0.0,0.0,,,,,011220_llasmol_test_rank2.csv
4958,chebi-20-text2mol,<SELFIES>[C][C@H1][Branch2][Ring1][=Branch1][N][=C][Branch1][C][O][C@H1][Branch1][#Branch1][C][C][C][C][Ring1][Ring1][N][=C][Branch1][C][O][C][N][C][Branch1][C][O][=N][C][C][Branch1][C][O][=N][C@@H1][Branch1][#Branch2][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Branch1][C][O][=N][C@@H1][Branch2][Ring1][N][C][C][C@H1][Branch1][Ring1][C][N][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C][Branch1][C][O][=N][C][C][Branch1][C][O][=N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][Branch1][C][O][=N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=N][O][C][Branch1][C][O][=N][C][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][Branch1][C][O][=N][C@@H1][Branch1][=Branch1][C][C][C][C][N][C][Branch1][C][O][=N][C][C][Branch1][C][O][=N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][Branch1][C][O][=N][C@H1][Branch1][=Branch1][C][=Branch1][C][,The SMILES representation of a molecule that follows your description: <SMILES> C[C@H](NC(=O)[C@H](CC1=CC=NC=C1)NC(=O)[C@@H](N)CC1CC1)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,0.0,0.0,,,,,011220_llasmol_test_rank2.csv
4974,chebi-20-text2mol,<SELFIES>[C][O][C][=C][C][Branch2][N][Ring1][C][=Branch1][C][=O][O][C@H1][C@H1][Branch2][#Branch2][=C][O][C@@H1][C@@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C@H1][Branch2][=Branch2][Branch2][O][C@H1][C][C@H1][C@@H1][C][C][=C][C][C@@H1][Branch2][Branch1][#C][O][C@@H1][O][C@H1][Branch2][Ring2][O][C][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch2][Ring1][Branch1][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C@H1][Branch1][C][O][C@H1][Ring2][Ring1][Branch1][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring2][Ring1][S][O][C][C][C@][Ring2][Ring2][Branch2][Branch1][C][C][C@H1][Ring2][Ring2][=N][C][C][C@][Ring2][Ring2][P][Branch1][C][C][C@@][Ring2][Branch1][Branch1][Branch1][C][O][C@@H1][Branch1][C][C][C][=Branch1][C][=O][C][C][C][Branch1][C][C][C][O][C][C@@H1][Ring2][=Branch1][#Branch2][O][O][C][C@@H1][Branch1][C][O][C,COC1=CC([C@@H1]2CC(=O)O[C@H1](C)[C@H1]2OC(C)=O)=CC(OC)=C1O[C@@H1]3O[C@H1](COC(C)=O)[C@@H1](O)[C@H1](O)[C@H1]3O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,011220_llasmol_test_rank2.csv
5026,chebi-20-text2mol,<SELFIES>[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][O][C][C][Branch1][C][O][=N][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][O][=N][C@@H1][Branch2][Ring2][=Branch2][C][Branch1][C][O][=N][C@H1][Branch1][C][C][C][Branch1][C][O][=N][C@@H1][Branch1][C][C][C][O][C][O][C@@H1][Branch1][C][C][C@H1][Branch1][Ring1][O][C][C@@H1][Branch1][Ring1][O][C][C@H1][Ring1][O][O][C@@H1][Branch1][C][C][O][C][O][C@@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Ring1][=Branch2][O][C@@H1][O][C@@H1][Branch1][C][C][C@H1][Branch1][C][O][C@@H1][Branch2][=Branch1][=Branch2][O][C@@H1][O][C@@H1][Branch1][C][C][C@@H1][Branch2][Branch1][Ring1][O][C@@H1][O][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C@@H1][Branch2][Ring1][O][O][C@@H1][O][C@@H1][Branch1][C][C][C@@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][,CC(=O)N[C@H1]1[C@H1](O[C@H1]2[C@@H1](O)[C@@H1](CO)O[C@@H1](O[C@H1]3[C@H1](O)[C@@H1](O)[C@H1](O)O[C@@H1]3CO)[C@@H1]2O)O[C@H1](CO)[C@@H1](O[C@@H1]4O[C@H1](CO)[C@H1](O)[C@H1](O)[C@H1]4O)[C@@H1]1O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,011220_llasmol_test_rank2.csv
5038,chebi-20-text2mol,<SELFIES>[C][C][C@H1][Branch1][C][C][C@H1][Branch2][N][Branch2][N][=C][Branch1][C][O][C@H1][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][N][=C][Branch1][C][O][C@@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][C][C][N][C][=Branch1][C][=N][N][N][=C][Branch1][C][O][C@H1][Branch1][#Branch2][C][C][C][N][C][=Branch1][C][=N][N][N][=C][Branch1][C][O][C@@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@H1][Branch1][=Branch1][C][C][C][C][NH3+1][N][=C][Branch1][C][O][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=N][O][N][=C][Branch1][C][O][C@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][N][=C][Branch1][C][O][C@H1][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][N][=C][Branch1][C][O][C@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][N][=C][Branch1][C][O][C@@H1][C][C][C][Branch1][C][O][=N][Ring1][=Branch1][C][=Branch1][C][=O][O]</SELFIES><|e,CC[C@H1](C)[C@H1](NC(=O)[C@@H1]([NH3+1])CCC(=O)[O-1])C(=O)N[C@@H1](CCCCN)C(=O)N[C@@H1](CCCN=C(N)N)C(=O)N[C@@H1](CCCNC(=N)N)C(=O)O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,0.6428571428571429,0.3651315789473684,0.1983471074380165,157.0,011220_llasmol_test_rank2.csv
5170,chebi-20-text2mol,<SELFIES>[C][C][C][C][C][/C][=C][\C][C][C][=Branch1][C][=O][O][C@@H1][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Branch1][Ring1][C][O][O][C@H1][Ring1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][Cl][C@@H1][Branch2][Ring1][#Branch2][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][N][=C][Branch1][C][C][O][C@@H1][N][=C][Branch1][C][O][C@H1][Branch2][=Branch1][S][N][=C][Branch1][C][O][C@@H1][Ring2][Ring2][Ring2][N][=C][Branch1][C][O][C@H1][N][=C][Branch1][C][O][C@@H1][Branch2][Ring1][Ring1][C][C][=C][C][=C][Branch1][Branch2][C][Branch1][C][Cl][=C][Ring1][#Branch1][O][Ring2][Branch1][#Branch1][N][=C][Branch1][C][O][C@H1][Branch1][C][N][C][=C][C][=C][Branch1][C][O][C][=Branch1][Ring2][=C][Ring1][#Branch1][O][C][=C][C][Branch1][C][O][=C][C][Ring2][Ring1][P][=C][Ring1][#Branch1][C,CCCCC/C=C\CCC(=O)N[C@@H1]1[C@@H1](O)[C@H1](O)[C@@H1](CO)O[C@H1]1O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,011220_llasmol_test_rank2.csv
5418,chebi-20-text2mol,<SELFIES>[C][C][=Branch1][C][=O][O][C@@H1][C@@H1][Branch1][C][O][C@H1][Branch2][=Branch1][#Branch2][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch2][Branch1][Branch1][O][C@@H1][O][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C@@H1][Branch2][Ring1][Branch2][O][C@@H1][O][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][O][O][C@H1][Branch1][C][O][C@H1][Ring2][Ring1][#Branch1][O][C][Branch1][C][C][=O][C@H1][Branch1][C][O][C@H1][Ring2][Ring2][Branch1][O][C@@H1][Branch2][Branch2][=Branch2][C][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch2][#Branch1][Ring1][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch2][Branch1][=C][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch2][Ring2][=Branch2][O][C@@H1][O][C@@H1][C][O][C@@][Branch1][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][O][C@@H1][Ring1][#Branch2][C@H1][Branch1,CC(=O)CC(=O)OC[C@H1]1O[C@@H1](O[C@H1]2[C@H1](OC3=C(O)C(C(=O)O)=C(O)C(C)=C3C(=O)[O-1])O[C@H1](CO)[C@@H1](O)[C@@H1]2O[C@@H1]4O[C@@H1](C)[C@@H1](O)[C@@H1](O)[C@@H1]4O)[C@H1](O)[C@@H1](O)[C@@H1]1O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,011220_llasmol_test_rank2.csv
5554,chebi-20-text2mol,<SELFIES>[C][N][C@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][Branch1][C][O][=N][C@H1][C][Branch1][C][O][=N][C@@H1][Branch1][#Branch1][C][C][=Branch1][C][=NH2+1][O][C][Branch1][C][O][=N][C@H1][C][Branch1][C][O][=N][C@H1][C][Branch1][C][O][=N][C@H1][Branch2][Ring2][Branch2][C][Branch1][C][O][=N][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Ring1][Branch2][C][=C][C][Ring2][Ring1][#Branch1][=C][C][=C][Ring1][=Branch1][O][C@H1][Branch2][Ring1][=Branch1][O][C@H1][C][C@][Branch1][C][C][Branch1][C][NH3+1][C@@H1][Branch1][C][O][C@H1][Branch1][C][C][O][Ring1][#Branch2][C][=C][C][=C][Branch1][Branch2][C][Branch1][C][Cl][=C][Ring1][#Branch1][O][C][=C][C][Ring2][Branch1][=Branch1][=C][C][=Branch2][Ring2][N][=C][Ring1][=Branch1][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C@H1][C][C@][Branch1][C][C][Branch1][,C[NH2+1][C@@H1]1[C@@H1](O)[C@@H1](O[C@@H1]2[C@@H1](O)[C@H1](O[C@H1]3O[C@H1](CO)[C@@H1](O)[C@H1]([NH3+1])[C@H1]3O)[C@@H1]([NH3+1])C[C@H1]2[NH3+1])O[C@H1](CO)[C@H1]1O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,011220_llasmol_test_rank2.csv
5778,chebi-20-text2mol,<SELFIES>[C][C@H1][Branch2][Ring1][=Branch1][N][=C][Branch1][C][O][C@H1][Branch1][#Branch1][C][C][C][C][Ring1][Ring1][N][=C][Branch1][C][O][C][N][C][Branch1][C][O][=N][C][C][Branch1][C][O][=N][C@@H1][Branch1][#Branch2][C][C][C][C][C][C][C][Ring1][=Branch1][C][Branch1][C][O][=N][C@@H1][Branch2][Ring1][N][C][C][C@H1][Branch1][Ring1][C][N][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C][Branch1][C][O][=N][C][C][Branch1][C][O][=N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][Branch1][C][O][=N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=N][O][C][Branch1][C][O][=N][C][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][Branch1][C][O][=N][C@@H1][Branch1][=Branch1][C][C][C][C][N][C][Branch1][C][O][=N][C][C][Branch1][C][O][=N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][Branch1][C][O][=N][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][,Here it is: <SMILES> C[C@H](NC(=O)[C@@H](N)CC1CC1)C(=O)NCC(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](CC[C@H](CN)O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,0.0,0.0,,,,,011220_llasmol_test_rank2.csv
6362,chebi-20-text2mol,<SELFIES>[C][C][Branch1][C][O][=N][C@@H1][C@@H1][Branch2][=Branch2][S][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch2][Branch2][O][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch2][Ring1][Ring2][O][C@@H1][O][C@@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring1][=Branch2][O][C@H1][Branch2][Branch1][=C][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch2][Ring2][=Branch2][O][C@][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C@H1][Branch1][C][O][C@@H1][Branch1][#Branch1][N][=C][Branch1][C][C][O][C@H1][Branch1][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C][O][O][Ring2][Ring1][Ring2][C@H1][Ring2][Ring1][=C][O][C@H1][Ring2][Branch1][Ring1][N][=C][Branch1][C][C][O][C@H1][Ring2][Branch1][P][O][C@H1][Branch2][Ring1][Ring2][O][C@@H1][O][C@@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring1][=Branch2][,CC(=O)N[C@@H1]1[C@@H1](O)[C@H1](O[C@@H1]2O[C@H1](CO)[C@@H1](O[C@@H1]3O[C@H1](CO)[C@H1](O)[C@H1](O[C@@H1]4O[C@H1](CO)[C@@H1](O[C@@H1]5O[C@H1](CO)[C@H1](O)[C@H1](O[C@]6(C(=O)O)C[C@H1](O)[C@@H1](NC(C)=O)[C@H1]([C@H1](O)[C@H1](O)CO)O6)[C@H1]5O)[C@H1](O)[C@H1]4NC(C)=O)[C@H1]3O)[C@H1](O)[C@H1]2NC(C)=O)[C@@H1](CO)O[C@H1]1O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,011220_llasmol_test_rank2.csv
18514,smol-molecule_generation,<SELFIES>[C][/C][=C][Branch2][O][=Branch2][\N][C][=Branch1][C][=O][C@H1][Branch1][=Branch1][C][C][C][C][N][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][N][C][=Branch1][C][=O][C@@H1][C][S][C@@H1][Branch1][C][C][C@@H1][Branch2][#Branch1][#Branch2][N][C][=Branch1][C][=O][C@@H1][C][S][C][C@@H1][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][N][C][=Branch1][C][=O][C@@H1][Branch1][C][N][C@@H1][Branch1][C][C][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch1][C][C][C][C][N][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch1][C@@H1][Branch1][C][C][C][C][C][=Branch1][C][=O][N][Ring2][Branch1][C][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][Ring2][=Branch1][=Branch2][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C@@H1][C][S][C][C@@H1][N][C][=Branch1][C,Here is a potential molecule: <SMILES> C=C(N)[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,0.0,0.0,,,,,011220_llasmol_test_rank2.csv
18762,smol-molecule_generation,<SELFIES>[C][N][C][=N][C][=C][Branch2][#C][=Branch1][N][=C][N][Ring1][Branch1][C@@H1][O][C@H1][Branch2][O][#Branch1][C][O][P][=Branch1][C][=O][Branch1][C][O][O][C@H1][C@@H1][Branch1][C][O][C@H1][Branch1][=N][N][C][=C][C][Branch1][C][N][=N][C][Ring1][#Branch1][=O][O][C@@H1][Ring1][=C][C][O][P][=Branch1][C][=O][Branch1][C][O][O][C@H1][C@@H1][Branch1][C][O][C@H1][Branch2][Ring1][C][N][C][=N][C][=C][Ring1][Branch1][N][=C][Branch1][C][N][N][C][Ring1][#Branch1][=O][O][C@@H1][Ring1][P][C][O][P][=Branch1][C][=O][Branch1][C][O][O][C@H1][C@@H1][Branch1][C][O][C@H1][Branch1][P][N][C][=N][C][=C][Branch1][C][N][N][=C][N][=C][Ring1][#Branch1][Ring1][#Branch2][O][C@@H1][Ring1][S][C][O][P][=Branch1][C][=O][Branch1][C][O][O][C@H1][C@@H1][Branch1][C][O][C@H1][Branch1][#C][N][C][=N][C][=C][Ring1][Branch1][N][=C][N][C][Ring1][=Branch1][=O][O][C@@H1][Ring1][S][C][O][C@@H1][Branch2][Ring2][N][O][P][,CN1C(=O)C2=C(N=CN2C)N([C@@H1]3O[C@H1](COP(=O)(O)O[C@H1]4[C@@H1](O)[C@H1](N5C=NC6=C(N)N=CN=C65)O[C@@H1]4COP(=O)(O)O[C@H1]7[C@@H1](O)[C@H1](N8C=NC=9C(=O)[NH1]C(N)=NC=98)O[C@@H1]7CO)[C@@H1](O)[C@H1]3O)C1=O,"validity,exact_match,MACCS_FTS,RDK_FTS,morgan_FTS,levenshtein",,,,1.0,0.0,,,,,011220_llasmol_test_rank2.csv
